"Date","Close","Volume"
"2021-05-31T23:00:00.000Z","7,037.50","14,962,106,000.00"
"2021-06-30T23:00:00.000Z","7,032.30","13,589,817,000.00"
"2021-07-31T23:00:00.000Z","7,119.70","12,393,989,800.00"
"2021-08-31T23:00:00.000Z","7,086.40","15,689,089,900.00"
"2021-09-30T23:00:00.000Z","7,237.60","15,426,029,100.00"
"2021-11-01T00:00:00.000Z","7,059.50","18,456,189,400.00"
"2021-12-01T00:00:00.000Z","7,384.50","14,564,393,900.00"
"2022-01-01T00:00:00.000Z","7,464.40","17,923,915,900.00"
"2022-02-01T00:00:00.000Z","7,458.30","19,718,352,900.00"
"2022-03-01T00:00:00.000Z","7,515.70","27,754,790,700.00"
"2022-03-31T23:00:00.000Z","7,544.60","17,374,689,400.00"
"2022-04-30T23:00:00.000Z","7,607.70","20,011,498,100.00"
"2022-05-31T23:00:00.000Z","7,169.30","17,794,709,200.00"
"2022-06-30T23:00:00.000Z","7,423.40","16,880,458,400.00"
"2022-07-31T23:00:00.000Z","7,284.20","14,748,978,900.00"
"2022-08-31T23:00:00.000Z","6,893.80","21,881,336,000.00"
"2022-09-30T23:00:00.000Z","7,094.50","18,562,316,200.00"
"2022-11-01T00:00:00.000Z","7,573.10","17,021,630,000.00"
"2022-12-01T00:00:00.000Z","7,451.70","12,559,415,600.00"
"2023-01-01T00:00:00.000Z","7,771.70","17,366,687,200.00"
"2023-02-01T00:00:00.000Z","7,876.30","16,667,898,300.00"
"2023-03-01T00:00:00.000Z","7,631.70","22,521,536,600.00"
"2023-03-31T23:00:00.000Z","7,870.60","13,499,372,100.00"
"2023-04-30T23:00:00.000Z","7,446.10","18,165,990,600.00"
"2023-05-31T23:00:00.000Z","7,531.50","16,089,608,200.00"
"2023-06-30T23:00:00.000Z","7,699.40","13,603,497,200.00"
"2023-07-31T23:00:00.000Z","7,439.10","15,665,960,700.00"
"2023-08-31T23:00:00.000Z","7,608.10","14,522,839,000.00"
"2023-09-30T23:00:00.000Z","7,321.70","15,293,068,800.00"
"2023-11-01T00:00:00.000Z","7,453.80","15,440,590,100.00"
"2023-12-01T00:00:00.000Z","7,733.20","15,682,233,700.00"
"2024-01-01T00:00:00.000Z","7,630.60","19,386,620,600.00"
"2024-02-01T00:00:00.000Z","7,630.00","23,461,838,100.00"
"2024-03-01T00:00:00.000Z","7,952.60","24,521,204,100.00"
"2024-03-31T23:00:00.000Z","8,144.10","21,908,724,500.00"
"2024-04-30T23:00:00.000Z","8,275.40","22,052,384,800.00"
"2024-05-31T23:00:00.000Z","8,164.10","18,910,547,600.00"
"2024-06-30T23:00:00.000Z","8,368.00","16,067,728,100.00"
"2024-07-31T23:00:00.000Z","8,376.60","18,173,603,500.00"
"2024-08-31T23:00:00.000Z","8,237.00","16,907,148,600.00"
"2024-09-30T23:00:00.000Z","8,110.10","18,883,272,800.00"
"2024-11-01T00:00:00.000Z","8,287.30","17,916,049,300.00"
"2024-12-01T00:00:00.000Z","8,173.00","14,908,843,200.00"
"2025-01-01T00:00:00.000Z","8,674.00","18,344,026,400.00"
"2025-02-01T00:00:00.000Z","8,700.50","4,474,339,700.00"
"2025-02-07T00:00:00.000Z","8,700.53","0"
